,Job Title,Company,Location,Salary,Search Term
3004,"<b>Data</b> <b>Scientist</b>, Workforce Intelligence","
        Northwell Health","New Hyde Park, NY",NaN,New+York
3005,Quantitative Analyst - Model Validation,"
        Société Générale","New York, NY",NaN,New+York
3006,Assistant Administrator,"
        Albert Einstein College of Medicine","Bronx, NY",NaN,New+York
3007,Security Research Analyst-Virtual Nationwide,"
    ALC Staffing Associates","New York, NY","$116,000 - $120,000 a year",New+York
3008,"Associate Researcher II, Hematology Oncology Department, Can...","
        Mount Sinai Health System","New York, NY 10029 <span style=""font-size: smaller"">(Yorkville area)</span>",NaN,New+York
3009,Temporary Program Assistant,"
        The New York Academy of Sciences","New York, NY 10007 <span style=""font-size: smaller"">(Financial District area)</span>",NaN,New+York
3010,Statistical Demand Planner,"
        Colgate-Palmolive","New York, NY 10022 <span style=""font-size: smaller"">(Midtown area)</span>",NaN,New+York
3011,Clinical Research <b>Scientist</b>/Sr. Clinical Research <b>Scientist</b>,"
        Oncology","East Hanover, NJ",NaN,New+York
3012,Quantitative Analyst at Leading Analytic Driven Hedge Fund (...,"
    Averity","New York, NY",$50 - $100 an hour,New+York
3013,Postdoctoral Fellow,"
        Albert Einstein College of Medicine","Bronx, NY 10461 <span style=""font-size: smaller"">(Parkchester area)</span>",NaN,New+York
3014,Senior Manager- <b>Data</b> Science (Digital),"
        Capital One","New York, NY",NaN,New+York
3015,<b>Data</b> <b>Scientist</b>,"
    AdTheorent","New York, NY",NaN,New+York
3016,"Product Designer, Commercial","
        Capital One","New York, NY",NaN,New+York
3017,Equity Core Strat Team Strategist/Quantitative Analyst,"
        Morgan Stanley","New York, NY 10032 <span style=""font-size: smaller"">(Washington Heights area)</span>",NaN,New+York
3018,Marketing Analytics <b>Data</b> <b>Scientist</b> – NYC Tech Dev Center,"
        T. Rowe Price","New York, NY",NaN,New+York
3019,<b>Data</b> Analysis Manager,"
        Crowe Horwath","New York, NY 10022 <span style=""font-size: smaller"">(Midtown area)</span>",NaN,New+York
3020,Business Intelligence Engineer,"
    Broker Genius","Valley Stream, NY","$60,000 a year",New+York
3021,"Project Manager, Center for K12 STEM Education","
        New York University","Brooklyn, NY 11206 <span style=""font-size: smaller"">(Williamsburg area)</span>",NaN,New+York
3022,<b>Data</b> <b>Scientist</b>,"
    Feedzai","New York, NY",NaN,New+York
3023,FGP Office Manager- Dermatology,"
        NYU School of Medicine","New York, NY",NaN,New+York
3024,Business Analyst Intern - McKinsey Solutions,"
        McKinsey &amp; Company","New York, NY 10022 <span style=""font-size: smaller"">(Midtown area)</span>",NaN,New+York
3025,UX Developer,"
        1010data","New York, NY",NaN,New+York
3026,Business Analytics Manager,"
        Medidata Solutions","New York, NY 10003 <span style=""font-size: smaller"">(Greenwich Village area)</span>",NaN,New+York
3027,Senior Machine Learning Software Engineer,"
        Gilt Groupe","New York, NY 10016 <span style=""font-size: smaller"">(Gramercy area)</span>",NaN,New+York
3028,Lead Software Engineer,"
        Deutsche Bank","New York, NY",NaN,New+York
3029,Temporary Program Assistant,"
        The New York Academy of Sciences","New York, NY 10007 <span style=""font-size: smaller"">(Financial District area)</span>",NaN,New+York
3030,"Tech Yahoo, Research Eng, Principal","
        Yahoo! Inc.","New York, NY",NaN,New+York
3031,BPN JAVA Developer (Amelia Team),"
        IPsoft","New York, NY 10004 <span style=""font-size: smaller"">(Financial District area)</span>",NaN,New+York
3032,Environmental Compliance Specialist,"
        DEPARTMENT OF TRANSPORTATION","Manhattan, NY","$70,286 - $88,213 a year",New+York
3033,Overdose Prevention Coordinator,"
        DEPT. OF HOMELESS SERVICES","Manhattan, NY","$78,630 - $88,213 a year",New+York
3034,<b>Data</b> Analysis Manager,"
        Crowe Horwath","New York, NY 10022 <span style=""font-size: smaller"">(Midtown area)</span>",NaN,New+York
3035,Researcher,"
    Harmony Institute","New York, NY",NaN,New+York
3036,"<b>Scientist</b>, Principal","
        Yahoo! Inc.","New York, NY",NaN,New+York
3037,Software Engineer,"
    Bluecore","New York, NY 10002 <span style=""font-size: smaller"">(Lower East Side area)</span>",NaN,New+York
3038,Sr. <b>Data</b> <b>Scientist</b>,"
    W.R. Rosato &amp; Associates","New York, NY 10004 <span style=""font-size: smaller"">(Financial District area)</span>",NaN,New+York
3039,Senior Quality Monitoring Coordinator - Health Policy,"
        Mount Sinai Health System","New York, NY 10029 <span style=""font-size: smaller"">(Yorkville area)</span>",NaN,New+York
3040,Research Analyst,"
        CBS Television Stations","New York, NY 10176 <span style=""font-size: smaller"">(Murray Hill area)</span>",NaN,New+York
3041,Research Assistant - Nephrology,"
        Columbia University","New York, NY",NaN,New+York
3042,"<b>Scientist</b>, Formulations","
        DSM","Parsippany, NJ",NaN,New+York
3043,Macro Economic Research Analyst,"
        Analytic Recruiting","New York, NY 10017 <span style=""font-size: smaller"">(Midtown area)</span>",NaN,New+York
3044,Start Up Hiring Quant <b>Data</b> <b>Scientist</b>,"
    Eka Finance","New York, NY",NaN,New+York
3045,Director of <b>Data</b> Science,"
        AllianceBernstein","New York, NY 10105 <span style=""font-size: smaller"">(Midtown area)</span>",NaN,New+York
3046,Senior <b>Data</b> Engineer,"
    Harnham","New York, NY","$175,000 a year",New+York
3047,Statistical Programmer - CDISC Specialist,"
        Planet Pharma","Whippany, NJ",NaN,New+York
3048,<b>Data</b> <b>Scientist</b>,"
    Isaacson Search Company","New York, NY",NaN,New+York
3049,Project Manager and Research Analyst Intern,"
        Delve","New York, NY",NaN,New+York
3050,Sr. <b>Data</b> Engineer - Analytics Platform,"
        Grubhub","New York, NY",NaN,New+York
3051,Senior Programmer/Analyst,"
        Weill Cornell Medical College","New York, NY",NaN,New+York
3052,Design Intern,"
    BuzzFeed for Video Internship/Fellowship/Residency","New York, NY",NaN,New+York
3053,Sr. <b>Data</b> <b>Scientist</b>,"
    IQ Workforce","New York, NY 10119 <span style=""font-size: smaller"">(Chelsea area)</span>",NaN,New+York
3054,Environmental Compliance Specialist,"
        DEPARTMENT OF TRANSPORTATION","Manhattan, NY","$70,286 - $88,213 a year",New+York
3055,<b>Data</b> <b>Scientist</b>(USC and GC),"
    InfoSmart Systems Inc","Jersey City, NJ",NaN,New+York
3056,BIOINFORMATICIAN II,"
        Mount Sinai Health System","New York, NY 10029 <span style=""font-size: smaller"">(Yorkville area)</span>",NaN,New+York
3057,Quantitative Analyst,"
        Morgan Stanley","New York, NY 10032 <span style=""font-size: smaller"">(Washington Heights area)</span>",NaN,New+York
3058,Billing Compliance Manager,"
        Weill Cornell Medical College","New York, NY",NaN,New+York
3059,<b>Data</b> <b>Scientist</b> PC,"
        CAPCO","New York, NY 10271 <span style=""font-size: smaller"">(Financial District area)</span>",NaN,New+York
3060,<b>Data</b> <b>Scientist</b> CO,"
        CAPCO","New York, NY 10271 <span style=""font-size: smaller"">(Financial District area)</span>",NaN,New+York
3061,<b>Data</b> <b>Scientist</b> MP,"
        CAPCO","New York, NY 10271 <span style=""font-size: smaller"">(Financial District area)</span>",NaN,New+York
3062,<b>Data</b> <b>Scientist</b> SC,"
        CAPCO","New York, NY 10271 <span style=""font-size: smaller"">(Financial District area)</span>",NaN,New+York
3063,<b>Data</b> <b>Scientist</b> (HC00467),"
        Impact Radius","New York, NY",NaN,New+York
3064,Legal &amp; Compliance Strategy Analyst,"
    Two Sigma Investments, LLC.","New York, NY",NaN,New+York
3065,"Research Analyst, Consumer Insights","
        BET Networks","New York, NY 10019 <span style=""font-size: smaller"">(Midtown area)</span>",NaN,New+York
3066,<b>Data</b> <b>Scientist</b>,"
    Isaacson Search Company","New York, NY",NaN,New+York
3067,Analyst Research Statistics,"
        Northwell Health","New Hyde Park, NY",NaN,New+York
3068,Research <b>Scientist</b>,"
        IFF","Union Beach, NJ",NaN,New+York
3069,Principal <b>Data</b> <b>Scientist</b>,"
        Verisk Insurance Solutions","Jersey City, NJ",NaN,New+York
3070,Engineering Co-Op / Intern,"
    Astronautics/Kearfott Corporation","Little Falls, NJ",NaN,New+York
3071,Revenue Management Manager,"
    NYU Langone Health System","New York, NY",NaN,New+York
3072,"Senior Software Engineer, Sports <b>Data</b>","
        MLB Advanced Media","New York, NY 10011 <span style=""font-size: smaller"">(Chelsea area)</span>",NaN,New+York
3073,Senior Leader Group Head Translational Medicine,"
        Roche","New York, NY",NaN,New+York
3074,Research Analyst,"
        Cumulus Media","New York, NY",NaN,New+York
3075,POSTDOCTORAL FELLOW,"
        Mount Sinai Health System","New York, NY 10029 <span style=""font-size: smaller"">(Yorkville area)</span>",NaN,New+York
3076,Quantitative Analyst,"
    Two Sigma Investments, LLC.","New York, NY",NaN,New+York
3077,Senior Grants Specialist,"
        NYU School of Medicine","New York, NY",NaN,New+York
3078,Research Coordinator,"
        NYU School of Medicine","New York, NY",NaN,New+York
3079,<b>Data</b> <b>Scientist</b>,"
    AbleTo, Inc.","New York, NY",NaN,New+York
3080,Public Relations Manager,"
    StreetEasy","New York, NY",NaN,New+York
3081,"Connect - Senior Research Analyst, Digital Advertising","
        Ipsos North America","New York, NY",NaN,New+York
3082,"Senior Director, AP Course Growth","
        The College Board","New York, NY",NaN,New+York
3083,Health Economist,"
        Icon plc","New York, NY",NaN,New+York
3084,"Global Investment Research, Equity Research, REITs, Business...","
        Goldman Sachs","New York, NY 10282 <span style=""font-size: smaller"">(Tribeca area)</span>",NaN,New+York
3085,Research Nurse Practitioner,"
        NYU School of Medicine","New York, NY",NaN,New+York
3086,Frontend Engineer,"
    TheNumber","New York, NY",NaN,New+York
3087,<b>Data</b> <b>Scientist</b> (HC00467),"
        Impact Radius","New York, NY",NaN,New+York
3088,"Writer, Lists &amp; Quizzes","
        BuzzFeed","New York, NY",NaN,New+York
3089,POSTDOCTORAL FELLOW,"
        Mount Sinai Health System","New York, NY 10029 <span style=""font-size: smaller"">(Yorkville area)</span>",NaN,New+York
3090,Quantitative Analyst - Quantitative Market Making,"
        Société Générale","New York, NY",NaN,New+York
3091,Director of Marketing Analytics - Leading FinTech Startup,"
    TEEMA","New York, NY",NaN,New+York
3092,Senior Product Manager,"
        OnDeck","New York, NY",NaN,New+York
3093,Corporate Research Analyst,"
        Debevoise &amp; Plimpton LLP","New York, NY",NaN,New+York
3094,Quantitative Finance Analyst,"
    TransReach","New York, NY",NaN,New+York
3095,Senior Project Manager-RX,"
        Wunderman","New York, NY 10017 <span style=""font-size: smaller"">(Midtown area)</span>",NaN,New+York
3096,IP/Commercial Attorney,"
        BuzzFeed","New York, NY",NaN,New+York
3097,Water Resources Analyst,"
    DEPT OF ENVIRONMENT PROTECTION","New York, NY","$70,286 - $88,213 a year",New+York
3098,Statistical SAS Programmer,"
    Whiz Finder Corporation","Little Falls, NJ 07424",NaN,New+York
3099,PD- Research Nurse,"
        NYU School of Medicine","New York, NY",NaN,New+York
3100,"Senior Quantitative Analyst, global investments strategies","
    Elti Solutions","New York, NY",NaN,New+York
3101,Finance &amp; Operations Manager,"
        ReWork","New York, NY 10011 <span style=""font-size: smaller"">(Chelsea area)</span>",NaN,New+York
3102,FGP Sleep Technologist 1- Temporary,"
    Ambulatory/Outpatient NYU School of Medicine","New York, NY",NaN,New+York
3103,Executive Assistant (Temp Program),"
        NYU School of Medicine","New York, NY",NaN,New+York
3104,Sr. Research Analyst,"
        TV One","New York, NY 10022 <span style=""font-size: smaller"">(Midtown area)</span>",NaN,New+York
3105,Software Development Engineer – Emerging AWS Machine Learnin...,"
        Amazon Corporate LLC","New York, NY",NaN,New+York
3106,Sr. Clinical <b>Data</b> Specialist (Associate or <b>Scientist</b>),"
        Adecco: USA","Jersey City, NJ",$45 - $50 an hour,New+York
3107,"Manager, Software Engineering - Machine Learning","
        Facebook","New York, NY",NaN,New+York
3108,Lead AI/Python Engineer,"
    Pypestream","New York, NY",NaN,New+York
3109,Senior Radiology IT Analyst,"
    NYU Langone Health System","New York, NY",NaN,New+York
3110,"Clinical Research Coordinator I, Personalized Medicine Insti...","
        Mount Sinai Health System","New York, NY 10029 <span style=""font-size: smaller"">(Yorkville area)</span>",NaN,New+York
3111,Radiologist Assistant,"
        Weill Cornell Medical College","New York, NY",NaN,New+York
3112,iOS Developer,"
<b>Data</b> Cubed, Inc.","New York, NY",NaN,New+York
3113,<b>Data</b> <b>Scientist</b>,"
    CompIQ","New York, NY",NaN,New+York
3114,"Global Investment Research, Editorial Specialist, Business A...","
        Goldman Sachs","New York, NY 10282 <span style=""font-size: smaller"">(Tribeca area)</span>",NaN,New+York
3115,Head of Machine Learning,"
        Execu | Search","New York, NY","$125,000 - $200,000 a year",New+York
3116,<b>Data</b> <b>Scientist</b>,"
        Société Générale","New York, NY",NaN,New+York
3117,Engineering Co-Op / Intern,"
    Astronautics/Kearfott Corporation","Little Falls, NJ",NaN,New+York
3118,Analyst Research Statistics,"
        Northwell Health","New Hyde Park, NY",NaN,New+York
3119,Project Coordinator,"
        NYU School of Medicine","New York, NY",NaN,New+York
3120,Revenue Cycle Systems Analyst,"
    NYU Langone Health System","New York, NY",NaN,New+York
3121,Senior Research <b>Scientist</b>-Product Performance Evaluation,"
        L'Oreal USA","Clark, NJ 07066",NaN,New+York
3122,Senior Clinical Engineer,"
    NYU Langone Health System","New York, NY",NaN,New+York
3123,"Environmental Engineer, <b>Scientist</b> or Geologist - Entry Level","
    Langan Engineering and Environmental Services, Inc...","New York, NY 10001 <span style=""font-size: smaller"">(Chelsea area)</span>",NaN,New+York
3124,Research Analyst,"
        Cumulus Media","New York, NY",NaN,New+York
3125,Big <b>Data</b> Developer,"
        Mitchell Martin","Park Ridge, NJ 07656",NaN,New+York
3126,Quantitative Analyst III - Model Risk Execution,"
        TD Bank","New York, NY",NaN,New+York
3127,<b>Data</b> <b>Scientist</b>,"
        Mitchell Martin","Manhattan, NY 10018 <span style=""font-size: smaller"">(Clinton area)</span>",NaN,New+York
3128,Quantitative Analyst,"
    Integrated Management Resources, LLC","New York, NY",NaN,New+York
3129,Application <b>Scientist</b>,"
        Agilent","New York, NY",NaN,New+York
3130,Custom Health - Research Analyst,"
        Ipsos North America","New York, NY",NaN,New+York
3131,"Global Investment Research, Equity Research, REITs, Business...","
        Goldman Sachs","New York, NY 10282 <span style=""font-size: smaller"">(Tribeca area)</span>",NaN,New+York
3132,"Director, Epic OpTime/Anesthesia","
    NYU Langone Health System","New York, NY",NaN,New+York
3133,Core Platform Engineer,"
        Quartet","New York, NY 10018 <span style=""font-size: smaller"">(Clinton area)</span>",NaN,New+York
3134,Statistical Programmer,"
    Katalyst Healthcares &amp; Life Sciences","Berkeley Heights, NJ",NaN,New+York
3135,Business Analyst Intern - McKinsey Solutions,"
        McKinsey &amp; Company","New York, NY 10022 <span style=""font-size: smaller"">(Midtown area)</span>",NaN,New+York
3136,Sr. <b>Data</b> <b>Scientist</b>,"
    W.R. Rosato &amp; Associates","New York, NY 10004 <span style=""font-size: smaller"">(Financial District area)</span>",NaN,New+York
3137,Research Analyst,"
        Sidley Austin LLP","New York, NY",NaN,New+York
3138,2017 HR Summer Intern,"
        Natural Resources Defense Council","New York, NY 10011 <span style=""font-size: smaller"">(Chelsea area)</span>",NaN,New+York
3139,Research Technician A,"
        Albert Einstein College of Medicine","Bronx, NY",NaN,New+York
3140,Process Analytics <b>Scientist</b>,"
    Eurofins Lancaster Laboratories Professional Scien...","Kenilworth, NJ",NaN,New+York
3141,"Senior <b>Scientist</b>, Pharmacological Sciences","
        Mount Sinai Health System","New York, NY 10029 <span style=""font-size: smaller"">(Yorkville area)</span>",NaN,New+York
3142,<b>Data</b> <b>Scientist</b>,"
    Integral Ad Science","New York, NY 10003 <span style=""font-size: smaller"">(Greenwich Village area)</span>",NaN,New+York
3143,<b>Data</b> Science Manager - Advertising Product and Platforms,"
        Spotify","New York, NY 10011 <span style=""font-size: smaller"">(Chelsea area)</span>",NaN,New+York
3144,Quantitative Business Analyst,"
        AmTrust Financial Services","New York, NY",NaN,New+York
