,Job Title,Company,Location,Salary,Search Term
1229,Research <b>Scientist</b>: Personalization Sciences,"
        Yahoo! Inc.","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1230,Operations Research <b>Scientist</b>,"
        Facebook","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1231,Research <b>Scientist</b> (TEMP),"
    Adverum Biotechnologies","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1232,<b>Scientist</b>,"
        Universities Space Research Association","Mountain View, CA",NaN,Palo+Alto%2C+CA
1233,Head of <b>Data</b> Science,"
        NinthDecimal","Mountain View, CA",NaN,Palo+Alto%2C+CA
1234,MACHINE LEARNING <b>SCIENTIST</b>,"
        Microsoft","Mountain View, CA",NaN,Palo+Alto%2C+CA
1235,<b>Data</b> Mining Intern: Manufacturing Analytics,"
        Bosch Group","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1236,Lead <b>Data</b> <b>Scientist</b> (Fraud Detection System),"
        Coupang","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1237,<b>Data</b> Management Consultant,"
        Agilent","Santa Clara, CA 95051",NaN,Palo+Alto%2C+CA
1238,<b>Data</b> Engineer,"
        CrowdStar","Burlingame, CA 94010",NaN,Palo+Alto%2C+CA
1239,Software Engineer - Machine Learning,"
        SurveyMonkey","San Mateo, CA",NaN,Palo+Alto%2C+CA
1240,Associate Statistical <b>Scientist</b>,"
        Genentech","South San Francisco, CA",NaN,Palo+Alto%2C+CA
1241,<b>Data</b> Analyst,"
        Veterans Sourcing Group","Redwood City, CA 94063",NaN,Palo+Alto%2C+CA
1242,Deep Learning Vision <b>Scientist</b>,"
    Geomagical Labs","Mountain View, CA",NaN,Palo+Alto%2C+CA
1243,"Marketing Decision <b>Scientist</b>, Building 8","
        Facebook","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1244,Analytics and Machine Learning Software Engineer,"
        Cray","San Jose, CA",NaN,Palo+Alto%2C+CA
1245,"<b>Scientist</b>, Research Communications","
    23andMe, Inc.","Mountain View, CA 94041",NaN,Palo+Alto%2C+CA
1246,Computer <b>Scientist</b> (Dual Posting),"
        SLAC National Accelerator Laboratory","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1247,Augmented Reality SLAM Engineer,"
    Geomagical Labs","Mountain View, CA",NaN,Palo+Alto%2C+CA
1248,Economist - Local Intelligence,"
        Groupon","Palo Alto, CA 94306 <span style=""font-size: smaller"">(Barron Park area)</span>",NaN,Palo+Alto%2C+CA
1249,Statistical Programmer Analyst,"
        Genentech","South San Francisco, CA",NaN,Palo+Alto%2C+CA
1250,"Software Engineer, Web Tooling and <b>Data</b> Analysis","
        Tesla Motors","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1251,Staff CLS,"
        Stanford Health Care","Palo Alto, CA 94305",NaN,Palo+Alto%2C+CA
1252,Associate Research Analyst - Financial (B3),"
        Applied Materials Inc.","Santa Clara, CA",NaN,Palo+Alto%2C+CA
1253,Legal <b>Data</b> Science Intern,"
        Reed Elsevier","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1254,"<b>Scientist</b>, Research Communications","
    23andMe, Inc.","Mountain View, CA 94041",NaN,Palo+Alto%2C+CA
1255,Sr. <b>Data</b> Analytics <b>Scientist</b>,"
        Ford Motor Company","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1256,<b>Data</b> Analyst,"
        Veterans Sourcing Group","Redwood City, CA 94063",NaN,Palo+Alto%2C+CA
1257,<b>Scientist</b>,"
        Amgen","South San Francisco, CA 94080",NaN,Palo+Alto%2C+CA
1258,"Applied Research <b>Scientist</b>, Speech Recognition Language Mode...","
        Facebook","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1259,Associate Research Analyst - Industry (B5),"
        Applied Materials Inc.","Santa Clara, CA",NaN,Palo+Alto%2C+CA
1260,"Applied Research <b>Scientist</b>, Speech Recognition Acoustic Mode...","
        Facebook","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1261,Security <b>Scientist</b>,"
    Baidu USA","Sunnyvale, CA 94089",NaN,Palo+Alto%2C+CA
1262,<b>Data</b> <b>Scientist</b> Intern,"
        [24]7","Campbell, CA",NaN,Palo+Alto%2C+CA
1263,Associate <b>Scientist</b> II,"
    Planet Pharma","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1264,Rapid Hardware Prototyping Engineer (Performance &amp; <b>Data</b>),"
        Magic Leap, Inc.","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1265,Associate Statistical <b>Scientist</b>,"
        Genentech","South San Francisco, CA",NaN,Palo+Alto%2C+CA
1266,F/T Experimental Support <b>Scientist</b> (Immunohistochemistry),"
    Logyx, LLC","Mountain View, CA 94043",NaN,Palo+Alto%2C+CA
1267,"<b>Scientist</b> I, DMPK","
        Pharmacyclics, LLC","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1268,Associate,"
        Exponent","Menlo Park, CA 94025",NaN,Palo+Alto%2C+CA
1269,Technical Leader –Big <b>Data</b> Analytics 1203836,"
        Cisco","Milpitas, CA",NaN,Palo+Alto%2C+CA
1270,<b>Data</b> Science Analyst,"
        Adobe","San Jose, CA",NaN,Palo+Alto%2C+CA
1271,Research Staff Member,"
        IBM","San Jose, CA",NaN,Palo+Alto%2C+CA
1272,"Software Engineer, Big <b>Data</b> Analytics (BMW Technology Office","
        BMW of North America LLC","Mountain View, CA",NaN,Palo+Alto%2C+CA
1273,Project <b>Scientist</b>,"
        SLAC National Accelerator Laboratory","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1274,<b>Data</b> Mining Research Intern: Online Learning and Time-Series...,"
        Bosch Group","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1275,"<b>Data</b> Engineer, Materials Design and Discovery","
    Toyota Research Institute","Los Altos, CA",NaN,Palo+Alto%2C+CA
1276,Computer Vision R&amp;D <b>Scientist</b>,"
    PARC, a Xerox company","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1277,<b>Data</b> Analytics Technical Architect,"
    OptraHealth, Inc.","Sunnyvale, CA 94085",NaN,Palo+Alto%2C+CA
1278,"Seeking a Senior <b>Data</b> <b>Scientist</b> in San Mateo, CA","
    OSI Engineering, Inc.","San Mateo, CA",NaN,Palo+Alto%2C+CA
1279,<b>Data</b> <b>Scientist</b>,"
        SAP","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1280,"Quantitative <b>Scientist</b>, People Analytics","
        Facebook","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1281,<b>Data</b> Engineer,"
        Fanatics Inc.","San Mateo, CA",NaN,Palo+Alto%2C+CA
1282,Research Intern (Applied Machine Learning),"
        Facebook","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1283,Senior <b>Data</b> Engineer - Machine Learning,"
    ThinAir","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1284,Monetization Engineer,"
        Instart Logic","Palo Alto, CA 94306 <span style=""font-size: smaller"">(Barron Park area)</span>",NaN,Palo+Alto%2C+CA
1285,Research <b>Scientist</b>,"
        Smiths Detection","Newark, CA 94560",NaN,Palo+Alto%2C+CA
1286,Sr <b>Data</b> <b>Scientist</b> Job,"
        SanDisk","Milpitas, CA",NaN,Palo+Alto%2C+CA
1287,"<b>Scientist</b> I, DMPK","
        Pharmacyclics, LLC","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1288,<b>Data</b> Analytics Engineer- Machine Learning,"
    Intellipro Group Inc.","Santa Clara, CA",NaN,Palo+Alto%2C+CA
1289,Computer Vision R&amp;D <b>Scientist</b>,"
    PARC, a Xerox company","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1290,Project <b>Scientist</b>,"
        SLAC National Accelerator Laboratory","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1291,Senior Business <b>Data</b> Analyst - Predictive Modeling,"
        Intuit","Mountain View, CA 94039",NaN,Palo+Alto%2C+CA
1292,Software and Analytics <b>Scientist</b>,"
        Exponent","Menlo Park, CA 94025",NaN,Palo+Alto%2C+CA
1293,<b>Scientist</b> I / II - Applications Research/Biochemistry (PhD),"
        DuPont","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1294,"Software Engineer, Big <b>Data</b> Analytics (BMW Technology Office","
        BMW of North America LLC","Mountain View, CA",NaN,Palo+Alto%2C+CA
1295,Signal Processing &amp; <b>Data</b> Analyst,"
    GenapSys, Inc.","Redwood City, CA",NaN,Palo+Alto%2C+CA
1296,F/T Experimental Support <b>Scientist</b> (Immunohistochemistry),"
    Logyx, LLC","Mountain View, CA 94043",NaN,Palo+Alto%2C+CA
1297,Staff/Lead <b>Data</b> <b>Scientist</b>,"
        Chegg","Santa Clara, CA 95054",NaN,Palo+Alto%2C+CA
1298,Staff CLS,"
        Stanford Health Care","Palo Alto, CA 94305",NaN,Palo+Alto%2C+CA
1299,Product Transfer <b>Scientist</b>,"
        Cepheid","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1300,Associate <b>Scientist</b> II,"
    Planet Pharma","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1301,<b>Scientist</b> / Sr. <b>Scientist</b> - Statistical Genetics,"
    23andMe, Inc.","Mountain View, CA 94041",NaN,Palo+Alto%2C+CA
1302,Principal/Senior <b>Data</b> <b>Scientist</b>,"
        realtor.com","Santa Clara, CA",NaN,Palo+Alto%2C+CA
1303,Machine Learning / Deep Learning Research Engineer,"
    Faraday Future, Inc.","San Jose, CA",NaN,Palo+Alto%2C+CA
1304,Senior Software <b>Data</b> Analysis Engineer (E03),"
        Raytheon","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1305,"Analyst, New Products - Business Support &amp; Service","
        Facebook","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1306,Machine Learning <b>Scientist</b>,"
        Huawei","Santa Clara, CA",NaN,Palo+Alto%2C+CA
1307,"Scientific Software Developer, Materials Design and Discover...","
    Toyota Research Institute","Los Altos, CA",NaN,Palo+Alto%2C+CA
1308,"<b>Data</b> Engineer, Materials Design and Discovery","
    Toyota Research Institute","Los Altos, CA",NaN,Palo+Alto%2C+CA
1309,Sr <b>Data</b> <b>Scientist</b> Job,"
        SanDisk","Milpitas, CA",NaN,Palo+Alto%2C+CA
1310,Software Engineer - Algorithms/AI,"
    DataVisor","Mountain View, CA 94043",NaN,Palo+Alto%2C+CA
1311,Manager - <b>Data</b> Sciences - Forecasting and Optimization,"
        A9.com","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1312,Research Associate,"
    Nuredis, Inc.","Menlo Park, CA 94025",NaN,Palo+Alto%2C+CA
1313,Senior Business <b>Data</b> Analyst - Predictive Modeling,"
        Intuit","Mountain View, CA 94039",NaN,Palo+Alto%2C+CA
1314,<b>Data</b> Analytics Engineer- Machine Learning,"
    Intellipro Group Inc.","Santa Clara, CA",NaN,Palo+Alto%2C+CA
1315,"Operations Specialist (Mountain View, CA)","
        KBRWyle","Moffett Field, CA",NaN,Palo+Alto%2C+CA
1316,"Senior Software Engineer, Machine Learning","
        Criteo","Palo Alto, CA 94301 <span style=""font-size: smaller"">(Professorville area)</span>",NaN,Palo+Alto%2C+CA
1317,Signal Processing &amp; <b>Data</b> Analyst,"
    GenapSys, Inc.","Redwood City, CA",NaN,Palo+Alto%2C+CA
1318,Associate Research <b>Scientist</b>,"
    Eclaro Business Solutions","Redwood City, CA",NaN,Palo+Alto%2C+CA
1319,Business Intelligence Engineer,"
        Coursera","Mountain View, CA 94041",NaN,Palo+Alto%2C+CA
1320,"Staff <b>Data</b> <b>Scientist</b> - Quality Engineer (Engineer Staff, Qua...","
        Lumentum Operations LLC","Milpitas, CA",NaN,Palo+Alto%2C+CA
1321,Computational quantitative genetics postdoc position,"
    Carnegie Institution","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1322,Applications <b>Data</b> Analyst,"
    10x Genomics","Pleasanton, CA",NaN,Palo+Alto%2C+CA
1323,Research Associate,"
        Cepheid","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1324,<b>Data</b> <b>Scientist</b>,"
        SAP","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1325,Senior <b>Data</b> <b>Scientist</b>,"
    Ubertal","Santa Clara, CA",NaN,Palo+Alto%2C+CA
1326,"Deep Learning Content Creator, NVIDIA Deep Learning Institut...","
        NVIDIA","Santa Clara, CA",NaN,Palo+Alto%2C+CA
1327,Associate Research <b>Scientist</b>,"
    Eclaro Business Solutions","Redwood City, CA",NaN,Palo+Alto%2C+CA
1328,Technical Support Applications <b>Scientist</b> - BioResearch,"
        Kollmorgen","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1329,Biotech Failure Investigation Internship,"
        Cepheid","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1330,Research Associate,"
        Cepheid","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1331,"Senior Analyst / Manager of <b>Data</b> Science, Fraud Analytics","
        Oportun","Redwood City, CA",NaN,Palo+Alto%2C+CA
1332,Machine Learning <b>Scientist</b>,"
    Stride Search","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1333,Computer <b>Scientist</b>,"
        Adobe","San Jose, CA",NaN,Palo+Alto%2C+CA
1334,Advanced Sensor Simulation,"
    Toyota Research Institute","Los Altos, CA",NaN,Palo+Alto%2C+CA
1335,"Research <b>Scientist</b>, Connectivity Lab","
        Facebook","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1336,"Operations Specialist (Mountain View, CA)","
        KBRWyle","Moffett Field, CA",NaN,Palo+Alto%2C+CA
1337,Biotech Failure Investigation Internship,"
        Cepheid","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1338,"Senior Analyst / Manager of <b>Data</b> Science, Fraud Analytics","
        Oportun","Redwood City, CA",NaN,Palo+Alto%2C+CA
1339,"Research <b>Scientist</b>, Connectivity Lab","
        Facebook","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1340,Research Associate/Associate <b>Scientist</b>,"
        AstraZeneca","Redwood City, CA 94065",NaN,Palo+Alto%2C+CA
1341,"Senior Software Engineer, Machine Learning","
        Criteo","Palo Alto, CA 94301 <span style=""font-size: smaller"">(Professorville area)</span>",NaN,Palo+Alto%2C+CA
1342,Senior Machine Learning Engineer,"
    Meta Company","San Mateo, CA",NaN,Palo+Alto%2C+CA
1343,Lead <b>Data</b> <b>Scientist</b>,"
    Linc Global, Inc.","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1344,Next Generation Sequencing <b>Data</b> Analysis Intern,"
        Thermo Fisher Scientific","South San Francisco, CA 94083",NaN,Palo+Alto%2C+CA
1345,Principal Research <b>Scientist</b>,"
        Huawei","Santa Clara, CA",NaN,Palo+Alto%2C+CA
1346,Summer Sensory Research/Product Development Intern,"
    Kagome Inc.","San Carlos, CA",NaN,Palo+Alto%2C+CA
1347,"Lead <b>Data</b> Engineer, Einstein","
        Salesforce","Palo Alto, CA 94301 <span style=""font-size: smaller"">(Professorville area)</span>",NaN,Palo+Alto%2C+CA
1348,Backend Machine Learning Engineer,"
    Talent Space, Inc.","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1349,Senior <b>Data</b> <b>Scientist</b>,"
    Ubertal","Santa Clara, CA",NaN,Palo+Alto%2C+CA
1350,Applications <b>Data</b> Analyst,"
    10x Genomics","Pleasanton, CA",NaN,Palo+Alto%2C+CA
1351,Associate <b>Scientist</b> - Genome Analysis Unit - South San Franc...,"
        Amgen","South San Francisco, CA 94080",NaN,Palo+Alto%2C+CA
1352,Artificial Intelligence Senior <b>Scientist</b>,"
        EY","San Jose, CA",NaN,Palo+Alto%2C+CA
1353,"Field Applications <b>Scientist</b>, BioProduct Development","
        Kollmorgen","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1354,Machine Learning Engineering Intern,"
        Bloom Energy","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1355,Research Associate,"
        AstraZeneca","Redwood City, CA 94065",NaN,Palo+Alto%2C+CA
1356,Research <b>Scientist</b> - Institute of Deep Learning,"
    Baidu USA","Sunnyvale, CA 94089",NaN,Palo+Alto%2C+CA
1357,Principal Research <b>Scientist</b>,"
        Huawei","Santa Clara, CA",NaN,Palo+Alto%2C+CA
1358,Computational Research <b>Scientist</b>,"
        Counsyl","South San Francisco, CA 94080",NaN,Palo+Alto%2C+CA
1359,"Lead <b>Data</b> Engineer, Einstein","
        Salesforce","Palo Alto, CA 94301 <span style=""font-size: smaller"">(Professorville area)</span>",NaN,Palo+Alto%2C+CA
1360,Sr. <b>Data</b> <b>Scientist</b>,"
        Cisco Systems","San Jose, CA",NaN,Palo+Alto%2C+CA
1361,Autonomous Driving Machine Learning Engineer,"
        Bosch Group","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1362,Research <b>Scientist</b> - Deep Learning,"
    Matterport","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1363,"<b>Data</b> Engineering Manager, Analytics (Growth)","
        Facebook","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1364,Research <b>Scientist</b> (AI),"
        Facebook","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1365,<b>Data</b> <b>Scientist</b>,"
    MachineZone","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1366,"Research <b>Scientist</b>, Analytical Development","
    Orchard Therapeutics","Foster City, CA",NaN,Palo+Alto%2C+CA
1367,Lead <b>Data</b> <b>Scientist</b>,"
    Linc Global, Inc.","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1368,"Bioinformatics <b>Scientist</b>, Cancer Immunology","
        Genentech","South San Francisco, CA",NaN,Palo+Alto%2C+CA
1369,Computational Research <b>Scientist</b>,"
        Counsyl","South San Francisco, CA 94080",NaN,Palo+Alto%2C+CA
1370,Associate <b>Scientist</b>/<b>Scientist</b> --- BioProcessing/1609BP14,"
    LakePharma, Inc.","San Carlos, CA",NaN,Palo+Alto%2C+CA
1371,Associate/Engineer,"
        Exponent","Menlo Park, CA 94025",NaN,Palo+Alto%2C+CA
1372,Managing <b>Scientist</b>,"
    Exponent","Menlo Park, CA 94025",NaN,Palo+Alto%2C+CA
1373,Machine Learning Software Researcher,"
    ARM","San Jose, CA",NaN,Palo+Alto%2C+CA
1374,Infrastructure <b>Data</b> <b>Scientist</b> &amp; Strategy Analyst,"
    Facebook","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1375,Principal Lead <b>Data</b> <b>Scientist</b>,"
    Akamai","Santa Clara, CA",NaN,Palo+Alto%2C+CA
1376,"Research <b>Scientist</b>, Analytical Development","
    Orchard Therapeutics","Foster City, CA",NaN,Palo+Alto%2C+CA
1377,Machine Learning Hardware Engineer,"
    Samsung Semiconductor, Inc.","San Jose, CA",NaN,Palo+Alto%2C+CA
1378,Software Engineer - Machine Learning,"
    C3 IoT","Redwood City, CA",NaN,Palo+Alto%2C+CA
1379,"Research <b>Scientist</b>, Product Science","
    Facebook","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1380,Software Engineer / <b>Data</b> Science,"
    Slice Technologies &amp; Unroll.me","San Mateo, CA",NaN,Palo+Alto%2C+CA
1381,<b>Data</b> Platform Architect,"
    Matterport","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1382,Summer Intern (PAC) - Level III,"
        SLAC National Accelerator Laboratory","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1383,Principal Analytics Architect,"
        A9.com","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1384,<b>Data</b> <b>Scientist</b>,"
    Xconic","San Jose, CA 95131 <span style=""font-size: smaller"">(North Valley area)</span>",$69 an hour,Palo+Alto%2C+CA
1385,Software Engineer - Machine Learning,"
        Intel","Santa Clara, CA 95052",NaN,Palo+Alto%2C+CA
1386,Principal <b>Data</b> <b>Scientist</b>,"
        ASML","San Jose, CA 95131 <span style=""font-size: smaller"">(North Valley area)</span>",NaN,Palo+Alto%2C+CA
1387,"STAFF <b>SCIENTIST</b>, Cancer Genomics","
    GRAIL, Inc.","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1388,Software Engineer / <b>Data</b> Science,"
    Slice Technologies &amp; Unroll.me","San Mateo, CA",NaN,Palo+Alto%2C+CA
1389,Autonomous Driving Machine Learning Engineer,"
        Bosch Group","Palo Alto, CA",NaN,Palo+Alto%2C+CA
1390,Machine Learning Engineer,"
    Baidu USA","Sunnyvale, CA 94089",NaN,Palo+Alto%2C+CA
1391,"Research <b>Scientist</b>, Storage System Mechanics and Control","
        HGST","Milpitas, CA",NaN,Palo+Alto%2C+CA
1392,"Field Applications <b>Scientist</b>, BioProduct Development","
        Kollmorgen","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1393,Senior Safety <b>Data</b> Analyst,"
        Genentech","South San Francisco, CA",NaN,Palo+Alto%2C+CA
1394,"Field Applications <b>Scientist</b>, BioProduct Development","
        Invetech","Sunnyvale, CA",NaN,Palo+Alto%2C+CA
1395,Associate <b>Scientist</b>/<b>Scientist</b> --- BioProcessing/1609BP14,"
    LakePharma, Inc.","San Carlos, CA",NaN,Palo+Alto%2C+CA
1396,Associate Analyst,"
        Walmart eCommerce","San Bruno, CA 94066",NaN,Palo+Alto%2C+CA
1397,"<b>Scientist</b> I, Sequencing","
        Roche","Santa Clara, CA",NaN,Palo+Alto%2C+CA
1398,"STAFF <b>SCIENTIST</b>, Cancer Genomics","
    GRAIL, Inc.","Menlo Park, CA",NaN,Palo+Alto%2C+CA
1399,"Assoc Director, Bioinformatics","
        Illumina, Inc.","Santa Clara, CA",NaN,Palo+Alto%2C+CA
1400,Sr. <b>Data</b> <b>Scientist</b>,"
        Cisco Systems","San Jose, CA",NaN,Palo+Alto%2C+CA
1401,Environmental Engineer/<b>Scientist</b>/Chemist,"
    Locus Technologies","Mountain View, CA",NaN,Palo+Alto%2C+CA
1402,"Research/Senior <b>Scientist</b>, Discovery Technology","
    Theravance, Inc.","South San Francisco, CA 94080",NaN,Palo+Alto%2C+CA
